target_id	length
AD-9-127-2_S251_TRINITY_DN9032_c1_g1_i5.p1	4896
AD-5-152-2_S236_TRINITY_DN11778_c0_g1_i3.p1	4890
AD-2-108-3_S224_TRINITY_DN8263_c0_g1_i3.p1	4887
AD-7-149-2_S243_TRINITY_DN3411_c0_g1_i4.p1	4878
AD-5-152-2_S236_TRINITY_DN20496_c0_g1_i1.p1	4869
AD-2-108-3_S224_TRINITY_DN4710_c0_g1_i2.p1	4866
AD-5-152-2_S236_TRINITY_DN5217_c0_g1_i1.p1	4848
AD-2-108-3_S224_TRINITY_DN17915_c0_g1_i2.p1	4845
AD-2-108-3_S224_TRINITY_DN1017_c0_g1_i3.p1	4830
AD-2-108-3_S224_TRINITY_DN1543_c0_g1_i1.p1	4824
AD-7-149-2_S243_TRINITY_DN2789_c0_g1_i6.p1	4818
AD-5-152-2_S236_TRINITY_DN4602_c0_g1_i1.p1	4794
AD-9-127-2_S251_TRINITY_DN7137_c0_g1_i2.p1	4791
AD-7-125-1_S246_TRINITY_DN2618_c0_g1_i5.p1	4779
AD-7-149-2_S243_TRINITY_DN16672_c0_g1_i1.p1	4779
AD-5-152-2_S236_TRINITY_DN1750_c1_g1_i5.p1	4776
AD-7-149-2_S243_TRINITY_DN5801_c0_g1_i9.p1	4773
AD-7-125-1_S246_TRINITY_DN13852_c0_g1_i4.p1	4767
AD-7-125-1_S246_TRINITY_DN2519_c0_g1_i8.p1	4767
AD-2-108-3_S224_TRINITY_DN5663_c0_g1_i3.p1	4764
AD-7-149-2_S243_TRINITY_DN26117_c0_g2_i2.p1	4746
AD-5-152-2_S236_TRINITY_DN82_c2_g1_i2.p1	4743
AD-7-125-1_S246_TRINITY_DN19229_c0_g1_i1.p1	4743
AD-2-108-3_S224_TRINITY_DN23167_c0_g1_i5.p1	4731
AD-5-152-2_S236_TRINITY_DN7969_c0_g1_i1.p1	4728
AD-7-149-2_S243_TRINITY_DN13456_c0_g2_i1.p1	4728
AD-2-108-3_S224_TRINITY_DN30473_c0_g1_i1.p1	4722
AD-9-127-2_S251_TRINITY_DN1408_c2_g1_i1.p1	4722
AD-7-149-2_S243_TRINITY_DN106_c0_g1_i6.p1	4719
AD-5-152-2_S236_TRINITY_DN15071_c0_g1_i3.p1	4707
AD-7-149-2_S243_TRINITY_DN6139_c0_g1_i1.p1	4701
AD-2-108-3_S224_TRINITY_DN945_c0_g1_i4.p1	4698
AD-2-108-3_S224_TRINITY_DN12020_c0_g1_i1.p1	4695
AD-2-108-3_S224_TRINITY_DN3269_c0_g1_i1.p1	4695
AD-2-108-3_S224_TRINITY_DN5664_c0_g1_i2.p1	4689
AD-5-152-2_S236_TRINITY_DN28200_c0_g2_i1.p1	4689
AD-7-149-2_S243_TRINITY_DN2805_c0_g1_i1.p1	4689
AD-5-152-2_S236_TRINITY_DN387_c0_g1_i7.p1	4677
AD-7-125-1_S246_TRINITY_DN4040_c0_g1_i2.p1	4677
AD-7-149-2_S243_TRINITY_DN1954_c0_g1_i4.p1	4668
AD-5-152-2_S236_TRINITY_DN3889_c0_g1_i1.p1	4656
AD-7-149-2_S243_TRINITY_DN7919_c0_g1_i3.p1	4656
AD-5-152-2_S236_TRINITY_DN4809_c0_g1_i4.p1	4644
AD-9-127-2_S251_TRINITY_DN9428_c0_g1_i1.p1	4638
AD-5-152-2_S236_TRINITY_DN6633_c0_g1_i1.p1	4635
AD-9-127-2_S251_TRINITY_DN3265_c0_g1_i11.p1	4635
AD-2-108-3_S224_TRINITY_DN4047_c0_g1_i5.p1	4632
AD-5-152-2_S236_TRINITY_DN3526_c0_g1_i8.p1	4629
AD-7-149-2_S243_TRINITY_DN3366_c0_g1_i2.p1	4629
AD-5-152-2_S236_TRINITY_DN1025_c0_g1_i4.p1	4623
AD-5-152-2_S236_TRINITY_DN9984_c0_g1_i1.p1	4623
AD-5-152-2_S236_TRINITY_DN2778_c0_g1_i1.p1	4611
AD-2-108-3_S224_TRINITY_DN5911_c0_g1_i1.p1	4602
AD-5-152-2_S236_TRINITY_DN6644_c0_g1_i5.p1	4602
AD-5-152-2_S236_TRINITY_DN747_c1_g1_i1.p1	4602
AD-5-152-2_S236_TRINITY_DN14523_c0_g2_i5.p1	4593
AD-2-108-3_S224_TRINITY_DN12731_c0_g1_i6.p1	4587
AD-2-108-3_S224_TRINITY_DN6322_c0_g1_i5.p1	4581
AD-5-152-2_S236_TRINITY_DN11482_c0_g2_i1.p1	4578
AD-9-127-2_S251_TRINITY_DN13799_c0_g1_i1.p1	4578
AD-7-125-1_S246_TRINITY_DN281_c0_g1_i24.p1	4572
AD-2-108-3_S224_TRINITY_DN2503_c0_g1_i1.p1	4569
AD-2-108-3_S224_TRINITY_DN658_c0_g1_i7.p1	4569
AD-2-108-3_S224_TRINITY_DN6560_c1_g1_i2.p1	4560
AD-7-149-2_S243_TRINITY_DN2071_c0_g1_i1.p1	4554
AD-5-152-2_S236_TRINITY_DN6326_c0_g1_i1.p1	4548
AD-5-152-2_S236_TRINITY_DN15071_c0_g1_i7.p1	4524
AD-2-108-3_S224_TRINITY_DN2503_c0_g2_i4.p1	4521
AD-2-108-3_S224_TRINITY_DN66_c0_g1_i8.p1	4518
AD-5-152-2_S236_TRINITY_DN11075_c1_g1_i2.p1	4515
AD-2-108-3_S224_TRINITY_DN17946_c0_g1_i1.p1	4506
AD-2-108-3_S224_TRINITY_DN6829_c0_g1_i1.p1	4506
AD-5-152-2_S236_TRINITY_DN3082_c0_g3_i3.p1	4506
AD-5-152-2_S236_TRINITY_DN4657_c0_g1_i12.p1	4503
AD-2-108-3_S224_TRINITY_DN190_c0_g1_i1.p1	4500
AD-5-152-2_S236_TRINITY_DN15213_c0_g2_i2.p1	4497
AD-9-127-2_S251_TRINITY_DN34002_c0_g1_i6.p1	4497
AD-2-108-3_S224_TRINITY_DN5321_c0_g1_i13.p1	4488
AD-2-108-3_S224_TRINITY_DN6529_c0_g1_i2.p1	4485
AD-2-108-3_S224_TRINITY_DN1703_c0_g1_i12.p1	4482
AD-7-149-2_S243_TRINITY_DN3206_c0_g1_i5.p1	4479
AD-9-127-2_S251_TRINITY_DN7751_c0_g1_i3.p1	4479
AD-2-108-3_S224_TRINITY_DN2108_c0_g1_i1.p1	4473
AD-2-108-3_S224_TRINITY_DN5152_c0_g1_i2.p1	4467
AD-2-108-3_S224_TRINITY_DN5564_c0_g1_i1.p1	4458
AD-5-152-2_S236_TRINITY_DN15153_c0_g1_i1.p1	4455
AD-5-152-2_S236_TRINITY_DN30593_c0_g1_i2.p1	4455
AD-5-152-2_S236_TRINITY_DN3820_c0_g1_i3.p1	4434
AD-7-149-2_S243_TRINITY_DN6392_c0_g2_i1.p1	4431
AD-5-152-2_S236_TRINITY_DN4505_c4_g1_i2.p1	4428
AD-5-152-2_S236_TRINITY_DN5847_c0_g1_i10.p1	4428
AD-2-108-3_S224_TRINITY_DN4362_c0_g1_i4.p1	4425
AD-5-152-2_S236_TRINITY_DN2565_c0_g1_i4.p1	4419
AD-7-149-2_S243_TRINITY_DN6968_c0_g1_i5.p1	4419
AD-2-108-3_S224_TRINITY_DN918_c1_g1_i1.p1	4407
AD-7-149-2_S243_TRINITY_DN2446_c3_g1_i1.p1	4404
AD-2-108-3_S224_TRINITY_DN2123_c0_g1_i2.p1	4398
AD-7-125-1_S246_TRINITY_DN8130_c0_g2_i3.p1	4398
AD-5-152-2_S236_TRINITY_DN2936_c0_g1_i6.p1	4395
AD-2-108-3_S224_TRINITY_DN205_c0_g1_i2.p1	4392
AD-7-149-2_S243_TRINITY_DN18849_c0_g1_i3.p1	4386
AD-2-108-3_S224_TRINITY_DN3580_c0_g1_i2.p1	4383
AD-5-152-2_S236_TRINITY_DN13216_c0_g1_i4.p1	4380
AD-5-152-2_S236_TRINITY_DN4476_c0_g1_i1.p1	4380
AD-5-152-2_S236_TRINITY_DN8924_c0_g1_i4.p1	4380
AD-2-108-3_S224_TRINITY_DN3409_c0_g1_i4.p1	4374
AD-7-125-1_S246_TRINITY_DN4714_c1_g1_i1.p1	4374
AD-7-149-2_S243_TRINITY_DN1658_c0_g1_i1.p1	4374
AD-2-108-3_S224_TRINITY_DN4200_c0_g1_i11.p1	4371
AD-2-108-3_S224_TRINITY_DN611_c0_g1_i1.p1	4368
AD-5-152-2_S236_TRINITY_DN6655_c0_g1_i1.p1	4368
AD-9-127-2_S251_TRINITY_DN5447_c0_g1_i3.p1	4368
AD-2-108-3_S224_TRINITY_DN1144_c0_g1_i4.p1	4365
AD-2-108-3_S224_TRINITY_DN1719_c0_g1_i2.p1	4365
AD-5-152-2_S236_TRINITY_DN3360_c0_g1_i1.p1	4356
AD-7-125-1_S246_TRINITY_DN3498_c0_g1_i1.p1	4356
AD-5-152-2_S236_TRINITY_DN562_c5_g1_i1.p1	4350
AD-2-108-3_S224_TRINITY_DN4913_c0_g1_i3.p1	4347
AD-7-125-1_S246_TRINITY_DN5691_c0_g1_i2.p1	4347
AD-2-108-3_S224_TRINITY_DN33199_c0_g1_i1.p1	4338
AD-7-125-1_S246_TRINITY_DN6141_c0_g1_i7.p1	4338
AD-7-125-1_S246_TRINITY_DN4257_c0_g1_i7.p1	4329
AD-5-152-2_S236_TRINITY_DN6661_c0_g1_i6.p1	4326
AD-2-108-3_S224_TRINITY_DN4526_c0_g2_i1.p1	4317
AD-7-125-1_S246_TRINITY_DN3776_c1_g1_i2.p1	4317
AD-7-149-2_S243_TRINITY_DN11874_c0_g1_i8.p1	4317
AD-2-108-3_S224_TRINITY_DN1458_c0_g1_i5.p1	4314
AD-2-108-3_S224_TRINITY_DN7390_c0_g1_i9.p1	4314
AD-5-152-2_S236_TRINITY_DN24271_c0_g2_i2.p1	4314
AD-5-152-2_S236_TRINITY_DN16183_c0_g1_i9.p1	4311
AD-2-108-3_S224_TRINITY_DN9255_c0_g1_i4.p1	4305
AD-2-108-3_S224_TRINITY_DN4379_c0_g1_i1.p1	4299
AD-5-152-2_S236_TRINITY_DN6911_c1_g1_i1.p1	4299
AD-7-125-1_S246_TRINITY_DN11156_c0_g1_i1.p1	4296
AD-7-149-2_S243_TRINITY_DN5220_c0_g1_i1.p1	4293
AD-5-152-2_S236_TRINITY_DN8998_c0_g1_i1.p1	4272
AD-7-149-2_S243_TRINITY_DN7753_c0_g1_i3.p1	4263
AD-2-108-3_S224_TRINITY_DN13578_c0_g1_i1.p1	4260
AD-5-152-2_S236_TRINITY_DN5441_c0_g1_i1.p1	4260
AD-2-108-3_S224_TRINITY_DN7214_c0_g1_i1.p1	4254
AD-5-152-2_S236_TRINITY_DN1056_c0_g1_i4.p1	4254
AD-5-152-2_S236_TRINITY_DN8584_c2_g1_i3.p1	4251
AD-5-152-2_S236_TRINITY_DN969_c0_g2_i2.p1	4251
AD-5-152-2_S236_TRINITY_DN4632_c0_g1_i4.p1	4248
AD-2-108-3_S224_TRINITY_DN1544_c0_g1_i11.p1	4245
AD-2-108-3_S224_TRINITY_DN21227_c0_g1_i1.p1	4236
AD-7-149-2_S243_TRINITY_DN13648_c0_g3_i2.p1	4230
AD-2-108-3_S224_TRINITY_DN3083_c0_g1_i10.p1	4227
AD-2-108-3_S224_TRINITY_DN3260_c0_g1_i5.p1	4227
AD-5-152-2_S236_TRINITY_DN730_c0_g1_i4.p1	4224
AD-2-108-3_S224_TRINITY_DN3179_c0_g2_i1.p1	4221
AD-2-108-3_S224_TRINITY_DN4374_c0_g1_i1.p1	4221
AD-5-152-2_S236_TRINITY_DN6516_c0_g1_i6.p1	4221
AD-5-152-2_S236_TRINITY_DN9108_c0_g2_i1.p1	4218
AD-7-149-2_S243_TRINITY_DN2439_c0_g1_i1.p1	4215
AD-5-152-2_S236_TRINITY_DN1275_c2_g1_i2.p1	4212
AD-7-125-1_S246_TRINITY_DN5676_c0_g1_i15.p1	4212
AD-5-152-2_S236_TRINITY_DN9884_c0_g1_i2.p1	4209
AD-5-152-2_S236_TRINITY_DN8011_c1_g1_i4.p1	4206
AD-5-152-2_S236_TRINITY_DN813_c0_g1_i3.p1	4206
AD-7-149-2_S243_TRINITY_DN21370_c0_g1_i1.p1	4206
AD-7-149-2_S243_TRINITY_DN8405_c0_g1_i1.p1	4206
AD-2-108-3_S224_TRINITY_DN5147_c0_g1_i1.p1	4203
AD-2-108-3_S224_TRINITY_DN7382_c0_g1_i1.p1	4203
AD-2-108-3_S224_TRINITY_DN8137_c0_g1_i1.p1	4203
AD-5-152-2_S236_TRINITY_DN9254_c1_g2_i10.p1	4200
AD-2-108-3_S224_TRINITY_DN740_c0_g1_i5.p1	4197
AD-7-149-2_S243_TRINITY_DN37_c1_g1_i1.p1	4197
AD-2-108-3_S224_TRINITY_DN1337_c0_g1_i5.p1	4194
AD-7-149-2_S243_TRINITY_DN2467_c0_g2_i1.p1	4194
AD-7-125-1_S246_TRINITY_DN1338_c0_g1_i8.p1	4179
AD-2-108-3_S224_TRINITY_DN12385_c0_g1_i2.p1	4176
AD-9-127-2_S251_TRINITY_DN686_c0_g1_i8.p1	4176
AD-2-108-3_S224_TRINITY_DN13882_c0_g1_i2.p1	4173
AD-2-108-3_S224_TRINITY_DN4436_c0_g1_i1.p1	4173
AD-5-152-2_S236_TRINITY_DN3748_c0_g1_i1.p1	4167
AD-5-152-2_S236_TRINITY_DN886_c0_g1_i2.p1	4167
AD-2-108-3_S224_TRINITY_DN9534_c0_g1_i1.p1	4158
AD-7-125-1_S246_TRINITY_DN8910_c0_g1_i14.p1	4152
AD-9-127-2_S251_TRINITY_DN10787_c0_g1_i3.p1	4152
AD-5-152-2_S236_TRINITY_DN5227_c0_g1_i6.p1	4149
AD-2-108-3_S224_TRINITY_DN15099_c0_g1_i1.p1	4143
AD-7-149-2_S243_TRINITY_DN8066_c0_g1_i3.p1	4137
AD-2-108-3_S224_TRINITY_DN10052_c0_g1_i4.p1	4134
AD-2-108-3_S224_TRINITY_DN15912_c0_g1_i2.p1	4131
AD-2-108-3_S224_TRINITY_DN24054_c0_g1_i8.p1	4113
AD-5-152-2_S236_TRINITY_DN28078_c0_g1_i1.p1	4113
AD-2-108-3_S224_TRINITY_DN3100_c0_g1_i4.p1	4107
AD-5-152-2_S236_TRINITY_DN2898_c0_g1_i3.p1	4107
AD-5-152-2_S236_TRINITY_DN7236_c0_g1_i2.p1	4098
AD-2-108-3_S224_TRINITY_DN5851_c0_g1_i2.p1	4092
AD-2-108-3_S224_TRINITY_DN7623_c2_g1_i1.p1	4092
AD-2-108-3_S224_TRINITY_DN13744_c1_g1_i2.p1	4089
AD-2-108-3_S224_TRINITY_DN3490_c0_g1_i1.p1	4086
AD-5-152-2_S236_TRINITY_DN10452_c0_g1_i7.p1	4086
AD-5-152-2_S236_TRINITY_DN8594_c0_g1_i4.p1	4086
AD-2-108-3_S224_TRINITY_DN4162_c0_g1_i2.p1	4083
AD-2-108-3_S224_TRINITY_DN2727_c0_g1_i1.p1	4074
AD-5-152-2_S236_TRINITY_DN7108_c0_g1_i2.p1	4074
AD-2-108-3_S224_TRINITY_DN3448_c0_g2_i4.p1	4071
AD-2-108-3_S224_TRINITY_DN6784_c0_g1_i3.p1	4065
AD-7-125-1_S246_TRINITY_DN1129_c0_g2_i1.p1	4065
AD-5-152-2_S236_TRINITY_DN1938_c0_g1_i1.p1	4062
AD-7-125-1_S246_TRINITY_DN1183_c0_g1_i4.p1	4062
AD-2-108-3_S224_TRINITY_DN1395_c0_g1_i10.p1	4059
AD-5-152-2_S236_TRINITY_DN3875_c0_g1_i4.p1	4056
AD-7-125-1_S246_TRINITY_DN21380_c0_g1_i2.p1	4056
AD-2-108-3_S224_TRINITY_DN14083_c0_g1_i5.p1	4053
AD-5-152-2_S236_TRINITY_DN3636_c0_g1_i1.p1	4053
AD-5-152-2_S236_TRINITY_DN484_c1_g1_i2.p1	4050
AD-2-108-3_S224_TRINITY_DN11444_c0_g1_i1.p1	4044
AD-7-149-2_S243_TRINITY_DN15490_c0_g1_i1.p1	4038
AD-9-127-2_S251_TRINITY_DN28452_c0_g1_i2.p1	4038
AD-2-108-3_S224_TRINITY_DN10359_c0_g1_i1.p1	4032
AD-9-127-2_S251_TRINITY_DN298_c0_g1_i1.p1	4032
AD-2-108-3_S224_TRINITY_DN1191_c0_g1_i1.p1	4029
AD-2-108-3_S224_TRINITY_DN8056_c0_g1_i1.p1	4029
AD-5-152-2_S236_TRINITY_DN11913_c1_g1_i4.p1	4026
AD-2-108-3_S224_TRINITY_DN558_c1_g1_i1.p1	4020
AD-5-152-2_S236_TRINITY_DN3743_c0_g1_i8.p1	4020
AD-7-125-1_S246_TRINITY_DN2696_c0_g2_i1.p1	4017
AD-2-108-3_S224_TRINITY_DN9004_c0_g1_i4.p1	4014
AD-7-149-2_S243_TRINITY_DN7296_c0_g1_i12.p1	4014
AD-7-149-2_S243_TRINITY_DN1810_c0_g2_i3.p1	4011
AD-2-108-3_S224_TRINITY_DN11404_c0_g2_i1.p1	4005
AD-2-108-3_S224_TRINITY_DN6094_c0_g1_i2.p1	4005
AD-2-108-3_S224_TRINITY_DN919_c0_g1_i3.p1	4005
AD-7-149-2_S243_TRINITY_DN13794_c0_g1_i2.p1	4002
AD-7-125-1_S246_TRINITY_DN4979_c0_g1_i1.p1	3999
AD-2-108-3_S224_TRINITY_DN2672_c0_g1_i1.p1	3996
AD-7-149-2_S243_TRINITY_DN4696_c0_g1_i2.p1	3993
AD-2-108-3_S224_TRINITY_DN289_c0_g1_i14.p1	3990
AD-5-152-2_S236_TRINITY_DN9170_c0_g1_i4.p1	3990
AD-9-127-2_S251_TRINITY_DN5249_c0_g1_i3.p1	3990
AD-2-108-3_S224_TRINITY_DN1088_c0_g1_i1.p1	3987
AD-2-108-3_S224_TRINITY_DN3825_c0_g1_i2.p1	3987
AD-5-152-2_S236_TRINITY_DN11323_c0_g2_i3.p1	3987
AD-5-152-2_S236_TRINITY_DN527_c0_g1_i5.p1	3987
AD-2-108-3_S224_TRINITY_DN4869_c0_g2_i3.p1	3984
AD-2-108-3_S224_TRINITY_DN8904_c0_g1_i2.p1	3981
AD-2-108-3_S224_TRINITY_DN28031_c0_g1_i1.p1	3978
AD-5-152-2_S236_TRINITY_DN26761_c0_g1_i1.p1	3972
AD-9-127-2_S251_TRINITY_DN10398_c0_g1_i4.p1	3972
AD-2-108-3_S224_TRINITY_DN2766_c0_g1_i1.p1	3969
AD-2-108-3_S224_TRINITY_DN4493_c0_g1_i10.p1	3969
AD-5-152-2_S236_TRINITY_DN9877_c0_g1_i12.p1	3969
AD-7-149-2_S243_TRINITY_DN8316_c0_g1_i2.p1	3969
AD-7-149-2_S243_TRINITY_DN9083_c0_g1_i10.p1	3969
AD-2-108-3_S224_TRINITY_DN496_c0_g1_i1.p1	3960
AD-9-127-2_S251_TRINITY_DN4637_c1_g1_i3.p1	3960
AD-9-127-2_S251_TRINITY_DN9493_c0_g1_i1.p1	3960
AD-7-149-2_S243_TRINITY_DN2245_c0_g1_i3.p1	3957
AD-2-108-3_S224_TRINITY_DN885_c0_g1_i1.p1	3954
AD-2-108-3_S224_TRINITY_DN5978_c0_g1_i5.p1	3948
AD-5-152-2_S236_TRINITY_DN11572_c0_g1_i1.p1	3945
AD-2-108-3_S224_TRINITY_DN8183_c0_g1_i4.p1	3942
AD-9-127-2_S251_TRINITY_DN18918_c0_g2_i1.p1	3936
AD-2-108-3_S224_TRINITY_DN2808_c0_g3_i4.p1	3933
AD-2-108-3_S224_TRINITY_DN6960_c0_g1_i3.p1	3933
AD-5-152-2_S236_TRINITY_DN26909_c0_g2_i1.p1	3933
AD-7-149-2_S243_TRINITY_DN663_c0_g1_i13.p1	3930
AD-7-149-2_S243_TRINITY_DN1737_c0_g1_i2.p1	3927
AD-2-108-3_S224_TRINITY_DN10807_c0_g1_i7.p1	3924
AD-7-149-2_S243_TRINITY_DN2337_c0_g1_i6.p1	3924
AD-2-108-3_S224_TRINITY_DN213_c1_g1_i1.p1	3921
AD-5-152-2_S236_TRINITY_DN7249_c1_g1_i4.p1	3921
AD-7-125-1_S246_TRINITY_DN2505_c0_g1_i8.p1	3921
AD-5-152-2_S236_TRINITY_DN5812_c1_g1_i1.p1	3918
AD-2-108-3_S224_TRINITY_DN15058_c0_g1_i1.p1	3915
AD-2-108-3_S224_TRINITY_DN3285_c0_g1_i1.p1	3915
AD-5-152-2_S236_TRINITY_DN13577_c1_g2_i2.p1	3915
AD-2-108-3_S224_TRINITY_DN8117_c0_g1_i4.p1	3912
AD-2-108-3_S224_TRINITY_DN921_c0_g1_i1.p1	3903
AD-5-152-2_S236_TRINITY_DN6073_c1_g1_i1.p1	3897
AD-7-125-1_S246_TRINITY_DN10074_c0_g1_i1.p1	3897
AD-5-152-2_S236_TRINITY_DN3504_c0_g1_i3.p1	3891
AD-7-125-1_S246_TRINITY_DN4678_c0_g1_i4.p1	3891
AD-5-152-2_S236_TRINITY_DN4758_c0_g1_i1.p1	3885
AD-9-127-2_S251_TRINITY_DN8654_c0_g1_i2.p1	3885
AD-7-125-1_S246_TRINITY_DN25132_c0_g2_i2.p1	3876
AD-2-108-3_S224_TRINITY_DN7028_c0_g1_i4.p1	3873
AD-5-152-2_S236_TRINITY_DN2615_c0_g1_i1.p1	3870
AD-5-152-2_S236_TRINITY_DN7546_c1_g1_i6.p1	3867
AD-7-125-1_S246_TRINITY_DN2262_c1_g1_i2.p1	3864
AD-7-125-1_S246_TRINITY_DN7171_c0_g1_i5.p1	3864
AD-2-108-3_S224_TRINITY_DN10990_c0_g1_i4.p1	3861
AD-2-108-3_S224_TRINITY_DN24082_c0_g1_i1.p1	3855
AD-5-152-2_S236_TRINITY_DN12344_c0_g1_i1.p1	3855
AD-5-152-2_S236_TRINITY_DN12809_c0_g1_i1.p1	3855
AD-2-108-3_S224_TRINITY_DN1928_c0_g1_i1.p1	3852
AD-9-127-2_S251_TRINITY_DN747_c0_g1_i1.p1	3849
AD-7-125-1_S246_TRINITY_DN2489_c0_g1_i11.p1	3846
AD-9-127-2_S251_TRINITY_DN19283_c0_g3_i1.p1	3846
AD-2-108-3_S224_TRINITY_DN12081_c0_g1_i1.p1	3837
AD-2-108-3_S224_TRINITY_DN2036_c0_g1_i2.p1	3837
AD-2-108-3_S224_TRINITY_DN5938_c0_g1_i12.p1	3837
AD-5-152-2_S236_TRINITY_DN5198_c0_g1_i4.p1	3834
AD-7-125-1_S246_TRINITY_DN3795_c0_g1_i3.p1	3834
AD-9-127-2_S251_TRINITY_DN24267_c0_g1_i1.p1	3834
AD-5-152-2_S236_TRINITY_DN2530_c1_g1_i1.p1	3831
AD-2-108-3_S224_TRINITY_DN143_c0_g1_i3.p1	3828
AD-2-108-3_S224_TRINITY_DN2365_c0_g1_i1.p1	3825
AD-2-108-3_S224_TRINITY_DN986_c0_g1_i3.p1	3825
AD-5-152-2_S236_TRINITY_DN7856_c0_g1_i3.p1	3822
AD-5-152-2_S236_TRINITY_DN1735_c0_g2_i7.p1	3819
AD-2-108-3_S224_TRINITY_DN968_c2_g1_i2.p1	3816
AD-5-152-2_S236_TRINITY_DN4400_c1_g1_i8.p1	3816
AD-7-149-2_S243_TRINITY_DN10438_c0_g1_i1.p1	3816
AD-2-108-3_S224_TRINITY_DN4907_c0_g1_i5.p1	3813
AD-7-125-1_S246_TRINITY_DN4337_c1_g1_i1.p1	3813
AD-2-108-3_S224_TRINITY_DN2829_c0_g1_i10.p1	3810
AD-9-127-2_S251_TRINITY_DN373_c1_g1_i1.p1	3810
AD-2-108-3_S224_TRINITY_DN4027_c0_g1_i6.p1	3807
AD-5-152-2_S236_TRINITY_DN1100_c0_g1_i9.p1	3807
AD-5-152-2_S236_TRINITY_DN17064_c0_g1_i1.p1	3807
AD-5-152-2_S236_TRINITY_DN5896_c2_g1_i3.p1	3807
AD-2-108-3_S224_TRINITY_DN10931_c0_g1_i1.p1	3798
AD-2-108-3_S224_TRINITY_DN3969_c0_g1_i1.p1	3798
AD-2-108-3_S224_TRINITY_DN2031_c0_g2_i2.p1	3789
AD-2-108-3_S224_TRINITY_DN2679_c0_g1_i5.p1	3789
AD-2-108-3_S224_TRINITY_DN8576_c0_g1_i3.p1	3786
AD-2-108-3_S224_TRINITY_DN1980_c0_g1_i3.p1	3783
AD-5-152-2_S236_TRINITY_DN4947_c0_g2_i7.p1	3783
AD-2-108-3_S224_TRINITY_DN13073_c0_g1_i1.p1	3777
AD-2-108-3_S224_TRINITY_DN3073_c0_g1_i1.p1	3777
AD-2-108-3_S224_TRINITY_DN9931_c0_g2_i1.p1	3774
AD-5-152-2_S236_TRINITY_DN8380_c0_g1_i1.p1	3771
AD-2-108-3_S224_TRINITY_DN6181_c0_g1_i1.p1	3768
AD-2-108-3_S224_TRINITY_DN6301_c0_g1_i13.p1	3762
AD-5-152-2_S236_TRINITY_DN1142_c1_g3_i1.p1	3762
AD-5-152-2_S236_TRINITY_DN3350_c0_g1_i1.p1	3762
AD-5-152-2_S236_TRINITY_DN3399_c3_g1_i16.p1	3759
AD-2-108-3_S224_TRINITY_DN589_c0_g1_i10.p1	3756
AD-5-152-2_S236_TRINITY_DN4093_c0_g1_i10.p1	3756
AD-5-152-2_S236_TRINITY_DN827_c0_g1_i1.p1	3756
AD-2-108-3_S224_TRINITY_DN6040_c0_g1_i2.p1	3753
AD-5-152-2_S236_TRINITY_DN10867_c1_g1_i1.p1	3753
AD-5-152-2_S236_TRINITY_DN7008_c0_g1_i1.p1	3753
AD-2-108-3_S224_TRINITY_DN3673_c0_g1_i1.p1	3750
AD-2-108-3_S224_TRINITY_DN830_c0_g1_i1.p1	3750
AD-5-152-2_S236_TRINITY_DN13154_c0_g1_i1.p1	3747
AD-5-152-2_S236_TRINITY_DN3470_c1_g1_i4.p1	3747
AD-5-152-2_S236_TRINITY_DN3830_c0_g1_i6.p1	3747
AD-2-108-3_S224_TRINITY_DN13558_c0_g1_i1.p1	3741
AD-9-127-2_S251_TRINITY_DN527_c0_g1_i2.p1	3741
AD-2-108-3_S224_TRINITY_DN1555_c0_g1_i2.p1	3738
AD-5-152-2_S236_TRINITY_DN275_c0_g1_i5.p1	3738
AD-7-149-2_S243_TRINITY_DN2048_c0_g1_i3.p1	3735
AD-9-127-2_S251_TRINITY_DN40566_c0_g1_i1.p1	3735
AD-2-108-3_S224_TRINITY_DN3160_c0_g1_i1.p1	3732
AD-7-125-1_S246_TRINITY_DN12420_c0_g1_i1.p1	3732
AD-9-127-2_S251_TRINITY_DN21039_c0_g1_i5.p1	3732
AD-2-108-3_S224_TRINITY_DN4157_c0_g1_i1.p1	3723
AD-7-149-2_S243_TRINITY_DN15535_c0_g1_i2.p1	3723
AD-9-127-2_S251_TRINITY_DN26973_c0_g1_i3.p1	3723
AD-2-108-3_S224_TRINITY_DN5074_c0_g1_i2.p1	3720
AD-2-108-3_S224_TRINITY_DN1862_c0_g1_i3.p1	3714
AD-2-108-3_S224_TRINITY_DN5372_c0_g1_i1.p1	3708
AD-2-108-3_S224_TRINITY_DN750_c0_g1_i3.p1	3705
AD-7-125-1_S246_TRINITY_DN2125_c0_g1_i1.p1	3702
AD-9-127-2_S251_TRINITY_DN16444_c0_g1_i8.p1	3702
AD-2-108-3_S224_TRINITY_DN2783_c0_g1_i2.p1	3699
AD-2-108-3_S224_TRINITY_DN34759_c0_g1_i1.p1	3699
AD-2-108-3_S224_TRINITY_DN9110_c0_g1_i1.p1	3696
AD-2-108-3_S224_TRINITY_DN1676_c0_g1_i1.p1	3693
AD-7-149-2_S243_TRINITY_DN2680_c0_g1_i16.p1	3693
AD-9-127-2_S251_TRINITY_DN7105_c0_g1_i2.p1	3693
AD-5-152-2_S236_TRINITY_DN2292_c1_g1_i2.p1	3687
AD-7-125-1_S246_TRINITY_DN6044_c0_g1_i2.p1	3687
